what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357656016066
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357656017832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656020792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656022357
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357656024618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656024912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656026440
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357656027580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656042865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656048855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656050398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656057359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656082513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656088695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656089886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656116953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656124910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656128100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656129943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656130193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656131222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656131559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656133511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656137064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656137896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656143219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656146489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656163338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656172895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656173382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656196491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656198569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656201374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656204359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656211449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656213079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656258046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656260003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656262575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656307933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656313102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656375854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656420296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656421623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656421891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656423827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656436097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656436243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656443769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656444602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656445186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656446562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656446842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656457871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656460559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656461165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656485067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656502273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656502319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656512195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656520640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656525008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656526352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656527046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656530927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656546481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656554666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656555879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656558287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656561637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656563109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656641607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656657342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656662903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1357656672300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357656673608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656704185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656713803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656729381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656744872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1357656748583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357656750521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656756783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656758678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.line",1357656758685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656759797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656766852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656785737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656787150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656788558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656790410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656815454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656817067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656820114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656822388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656840033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357656841719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656845670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656847220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357656859262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357656859853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357656878416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656948551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656962985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357656963904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657032951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657034455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657067218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657090020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657097054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357657120302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657169659
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1357657169671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657170834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657211713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657214172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657277283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657277984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657278199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657279150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657279403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657281685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657288422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657289691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657303361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657311289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657321792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657335672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657365538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657368767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657370831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657377320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657378419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657383639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657383723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357657387526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657403310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657404856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657405407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657407039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657415215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657419026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357657421455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357657422723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657442256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657443962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657447504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657467117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657510255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657514836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657532680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657534550
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1357657539051
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1357657543619
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1357657547920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357657550328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657559566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657560352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357657565709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357657571869
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1357657586574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657590123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657595039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657607588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657608961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657610839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1357657614074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657618957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657620639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657623711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657624683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657625650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657626373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357657632991
